1,1.9871874,2.9903579,9.688137,0.37828398,0.31603456,0.86909485,32,0
2,1.769315,1.9644425,9.718064,0.1364696,0.051475286,0.17238235,44,0
2,1.8842367,2.0853498,9.228451,0.11492169,0.12090731,0.48961353,32,0
2,2.7868507,2.9879637,9.19972,0.37229824,0.12330127,0.107738495,119,0
2,2.7880478,3.0250738,9.102755,0.0011970997,0.03711009,0.09696579,101,0
2,2.5438392,2.669535,9.19972,0.3459623,0.39384604,0.22266102,98,0
1,2.6539726,2.4468741,9.454702,0.017956495,0.06464338,0.18076229,101,0
2,2.6970682,2.4361002,9.303867,0.007182598,0.003591299,0.15681934,110,0
3,2.585738,2.3092074,9.339781,0.014365435,0.093374014,0.04429245,101,0
1,2.4911668,2.3918076,9.369708,0.07302308,0.017956495,0.008378983,32,0
1,2.2936451,2.4636335,9.43914,0.027533293,0.093373775,0.058657646,115,0
2,1.8052281,2.4037786,9.561244,0.31364048,0.06943178,0.017956734,104,0
2,1.8052281,2.4037786,9.561244,0.31364048,0.06943178,0.017956734,97,0
1,2.2266076,2.2110453,9.180567,0.42137945,0.19273329,0.38067722,108,0
1,2.0961237,2.2984335,9.659407,0.15921426,0.19991565,0.2741356,108,0
1,2.0446482,2.5139117,9.564836,0.09816241,0.12449837,0.17238235,32,0
2,2.5881321,2.6060886,9.266758,0.21787238,0.06584072,0.18076229,115,0
2,2.658761,2.8215668,9.1829605,0.07062888,0.21547818,0.083797455,101,0
2,2.9520507,2.8766334,9.239224,0.29328966,0.055066586,0.056263924,101,0
1,2.3882163,2.4660277,9.325416,0.25258827,0.21308398,0.10055637,32,0
2,2.2170308,2.291251,9.491813,0.08140278,0.0047883987,0.0023937225,108,0
1,2.054225,2.3259668,9.2907,0.1628058,0.03471589,0.20111275,97,0
2,1.5071499,2.6850972,9.552865,0.094570875,0.010773897,0.1328783,116,0
2,1.1061212,3.1040826,9.478644,0.40102875,0.41898537,0.07422066,101,0
2,1.2533646,3.0095115,8.852561,0.14724338,0.09457111,0.6260834,114,0
1,2.1092918,2.396596,9.555259,0.1472435,0.21308398,0.011971474,32,0
1,1.1133038,3.5434184,9.510966,0.17238247,0.23343444,0.06584072,105,0
3,1.3730747,3.9372647,8.9998045,0.25977087,0.39384627,0.5111618,110,0
2,1.6065093,4.5118732,8.74961,0.24420857,0.1424551,0.12090778,32,0
1,0.93373865,4.630386,8.737639,0.3303998,0.10893583,0.11492157,116,0
2,1.2294226,4.63278,8.856153,0.29568392,0.0023941994,0.11851311,104,0
1,0.9648633,4.915296,8.832211,0.11611879,0.087388515,0.058657646,105,0
1,1.3204023,4.950012,8.412027,0.35553896,0.03471613,0.42018318,115,0
2,1.2210429,4.8817773,8.494628,0.16400278,0.023941994,0.0981617,32,0
2,0.50757074,4.9823337,8.734048,0.26575643,0.10534477,0.16280556,116,0
2,0.62967503,4.8865657,8.508993,0.12210429,0.095767975,0.22505474,101,0
2,0.6967127,5.0254292,8.469488,0.18435353,0.11252737,0.3280058,120,0
1,0.033518825,4.80636,8.643068,0.34955344,0.20829582,0.01197052,111,1
1,-0.04070143,4.5058875,8.772355,0.17238252,0.07302332,0.3040638,106,1
1,0.4177882,4.7800236,8.379706,0.45848963,0.27413607,0.3926487,101,1
1,-0.07062895,4.286818,9.022549,0.12090718,0.0011968613,0.0933733,99,1
1,-0.5530606,4.220978,9.036914,0.48243165,0.065840244,0.014365196,116,1
2,-0.8738836,4.643554,8.738836,0.320823,0.42257643,0.29807758,115,1
1,0.29807812,4.050989,9.113529,0.29568392,0.31004906,0.25258827,32,1
2,0.5363012,3.7493198,9.130288,0.13886368,0.014365196,0.026335716,115,1
2,-0.40462008,3.9133227,8.971074,0.11372459,0.06703758,0.21308327,44,1
1,0.78050977,4.083311,8.726865,0.24061728,0.051475525,0.56862354,32,1
1,0.46567222,4.701015,8.474277,0.23463176,0.26216507,0.4369421,116,1
1,0.24540567,4.519056,8.762778,0.3998317,0.18076229,0.07541752,104,1
1,0.641646,4.733337,8.396465,0.39624035,0.21428108,0.36631298,101,1
1,0.48243165,4.4125137,8.9040365,0.37229836,0.19033909,0.13168144,110,1
1,0.4321534,3.9815574,9.202114,0.07541734,0.06823468,0.15562344,32,1
1,0.59136784,4.570531,8.876503,0.08619124,0.31004906,0.07182598,119,1
1,0.18794483,4.799177,8.852561,0.30166942,0.021547794,0.30765533,104,1
1,0.08140286,4.855441,8.868123,0.10654197,0.056263924,0.0155620575,121,1
1,0.24540567,4.2425256,8.980651,0.22026655,0.16520023,0.2885008,32,1
1,0.60812724,4.590882,8.723274,0.34237084,0.15562296,0.23223686,115,1
1,1.2904748,4.9536033,8.512584,0.8930373,0.13886356,0.1568203,116,1
1,-0.49081135,4.6950297,8.644265,0.5781997,0.3866639,0.45250416,117,1
1,-0.23463176,4.8243165,8.567651,0.015562311,0.18076229,0.2501936,100,1
1,-0.7697359,4.969166,8.72088,0.5351041,0.1448493,0.15322876,121,1
1,-0.1328782,4.2556934,9.004593,0.11372459,0.03471613,0.007183075,32,1
1,-0.6332663,4.607641,9.141062,0.11851299,0.06703758,0.46327782,105,1
2,0.700304,4.88896,8.541314,0.28371286,0.32441425,0.1280899,116,1
2,0.08738836,4.382586,9.109938,0.7577649,0.27892494,0.57820034,32,1
1,0.1388637,4.1335893,8.833407,0.3232172,0.06943178,0.1280899,97,1
2,-0.51595044,4.5394063,8.839393,0.6548141,0.40581703,0.00598526,116,1
0,0.30645782,2.220622,9.827001,0.03351882,0.03351879,0.15921402,106,0
1,0.21188685,2.4863784,9.5253315,0.094570965,0.26575637,0.30166912,117,0
0,0.7098808,1.8148049,9.580399,0.29448682,0.55306065,0.111330986,109,0
1,0.51714754,2.2709002,8.949526,0.19273329,0.45609534,0.6308727,112,0
1,0.51714754,2.2709002,8.949526,0.19273329,0.45609534,0.6308727,115,0
1,0.62967503,1.9405005,9.709685,0.051475346,0.022744894,0.12449837,32,0
0,0.30047232,2.098518,9.908403,0.3292027,0.1580174,0.19871807,111,0
1,0.47405192,2.2876596,9.846154,0.07062897,0.18914175,0.0023946762,118,0
1,0.47405192,2.2876596,9.846154,0.07062897,0.18914175,0.0023946762,101,0
1,1.0103531,2.4600422,9.214086,0.53630114,0.1723826,0.63206863,114,0
1,0.7637503,2.243367,9.720459,0.016759455,0.11252761,0.20470428,32,0
1,0.7637503,2.243367,9.720459,0.016759455,0.11252761,0.20470428,121,0
1,0.4297592,2.6755204,9.194932,0.3339911,0.43215346,0.525527,104,0
0,0.7098808,2.553416,9.437943,0.28012162,0.12210441,0.24301147,101,0
1,-0.46088383,3.3554738,9.084799,1.2952632,1.1899183,0.35074997,101,0
0,-0.46088383,3.3554738,9.084799,1.2952632,1.1899183,0.35074997,101,0
1,-0.46088383,3.3554738,9.084799,1.2952632,1.1899183,0.35074997,32,0
1,0.49559975,2.0649989,9.498995,0.25139117,0.15801716,0.19512749,108,0
1,0.49559975,2.0649989,9.498995,0.25139117,0.15801716,0.19512749,97,0
2,0.7266402,4.546589,9.074024,0.33039987,0.053869724,0.24660206,111,0
2,0.81283146,4.6220064,8.665813,0.03232169,0.020350456,0.12928677,99,0
2,0.7266402,4.6124296,8.716091,0.08619124,0.0095767975,0.05027771,117,0
3,0.81283146,4.534618,8.890868,0.13407528,0.1304841,0.16280556,109,0
2,1.0582372,4.679467,8.611943,0.0802058,0.1376667,0.1520319,101,0
2,1.0582372,4.679467,8.611943,0.0802058,0.1376667,0.1520319,110,0
2,0.45489833,4.8614264,8.614338,0.44412443,0.11611843,0.08259964,116,0
2,0.49679685,4.677073,8.688558,0.03950432,0.04309559,0.023941994,105,0
2,0.20590134,4.6579194,8.846576,0.1221043,0.03471613,0.095767975,110,0
2,0.2657564,4.6483426,9.027337,0.05985506,0.0095767975,0.18076134,103,0
2,0.44651863,4.6100354,8.805874,0.03950435,0.044292927,0.0035915375,32,0
2,0.7015011,4.546589,8.911219,0.21787232,0.07541752,0.1520319,115,0
2,0.6584055,4.631583,8.787917,0.04309559,0.084994316,0.123301506,111,0
2,0.7074866,4.6519337,8.76996,0.021547794,0.025138855,0.0023946762,102,0
1,0.2717419,4.805163,8.699332,0.33877954,0.057460785,0.123301506,116,0
2,0.5566519,4.8973393,8.568848,0.28491,0.09217644,0.13048458,119,0
2,0.19273324,4.9524064,8.467094,0.4357447,0.0155620575,0.29807758,97,0
1,-0.2789245,5.109226,8.4826565,0.47165775,0.15681982,0.0155620575,114,0
1,0.3878607,3.903746,9.057265,0.5506664,0.43095613,0.3280058,32,1
1,0.08379706,4.320337,9.299079,0.01795651,0.22505474,0.16639614,97,1
1,0.1412579,4.3622355,9.010578,0.057460837,0.041898727,0.2885008,108,1
1,0.4357447,4.1144357,8.848969,0.29448682,0.24779987,0.1616087,108,1
1,-0.17717093,3.6978445,9.297882,0.30526072,0.1604116,0.0981617,63,1
2,0.023942016,4.000711,9.124303,0.5410896,0.24301147,0.03830719,32,1
1,0.21188685,4.7560816,8.84059,0.07422024,0.38786077,0.16400337,84,1
1,-0.46447513,2.0757728,10.188525,0.52672434,0.34835625,0.2837124,116,0
1,0.10534488,1.9117701,9.745598,0.56982,0.16400266,0.44292736,104,0
1,0.10534488,1.9117701,9.745598,0.56982,0.16400266,0.44292736,101,0
1,0.4201824,1.6412252,9.816227,0.014365226,0.047883987,0.15083504,32,0
1,0.33758244,1.8243817,9.830592,0.03232172,0.19153619,0.061052322,113,0
1,0.05746084,2.160767,9.768343,0.2861071,0.047883987,0.1520319,117,0
1,0.05746084,2.160767,9.768343,0.2861071,0.047883987,0.1520319,105,0
1,0.39504328,1.8842367,9.931149,0.25977087,0.13527238,0.07062912,99,0
1,0.45489833,1.8590976,9.683349,0.059855044,0.025139093,0.24779987,107,0
1,0.45370123,1.6711528,9.722853,0.0059854984,0.20709836,0.083797455,32,0
0,0.24779987,1.7393875,9.816227,0.20231006,0.09935939,0.10414791,98,0
0,0.81761986,2.267309,9.879673,0.49919105,0.37588966,0.10534477,114,0
1,0.7206547,2.4361002,9.648633,0.34955347,0.06584048,0.18315697,111,0
1,0.48602295,2.3199813,9.764751,0.03711012,0.08020592,0.29089546,119,0
1,0.48602295,2.3199813,9.764751,0.03711012,0.08020592,0.29089546,110,0
0,0.48602295,1.7992426,9.803059,0.0011970997,0.28131855,0.044293404,32,0
1,0.78888947,2.1643584,9.7958765,0.25258827,0.22385788,0.031125069,102,0
0,0.46327803,2.4480712,9.712079,0.32561144,0.28371286,0.083797455,111,0
1,0.9684546,2.3678656,9.69532,0.06464344,0.13766646,0.1819601,120,0
1,0.6536171,2.2481554,9.67018,0.028730452,0.04429269,0.1568203,120,0
1,0.6536171,2.2481554,9.67018,0.028730452,0.04429269,0.1568203,32,0
1,-1.2150574,5.195418,8.148665,0.27054483,0.053869724,0.44412422,116,1
1,-0.3878607,4.9045224,8.546103,0.55186343,0.16998816,0.42257595,32,1
0,-0.49440265,5.043386,8.561666,0.11252749,0.07422018,0.008378983,105,1
1,-0.10175357,5.1702785,8.408437,0.039504327,0.049081326,0.13646889,100,1
1,0.20590134,5.389348,8.407239,0.30765492,0.21906948,0.0011978149,101,1
1,-0.23822308,5.007473,8.834604,0.14724341,0.092176914,0.11133003,97,1
2,-0.16759412,5.305551,8.289924,0.25378537,0.15322876,0.14484882,108,1
1,-0.6607997,5.3402667,8.698134,0.49320555,0.034715652,0.40821075,105,1
1,-0.5398925,5.4061074,8.391677,0.12090719,0.06584072,0.30645752,115,1
1,0.260968,5.7616463,8.127118,0.2693477,0.27772713,0.29209232,116,1
5,0.25258827,5.7125654,8.054094,0.45370126,0.12808943,0.090979576,105,1
1,0.008379706,5.719748,8.0445175,0.049081136,0.1448493,0.11851311,99,1
1,0.25258827,5.3618145,8.372523,0.46088383,0.044292927,0.063446045,32,1
1,0.30885202,4.5537715,8.847773,0.15083471,0.06584072,0.016758919,99,1
1,0.06464344,4.6471453,8.809465,0.041898526,0.06584072,0.008379936,46,1
1,-0.093373865,4.947618,8.565256,0.096965164,0.058658123,0.1280899,32,1
0,-0.4189853,4.9164934,8.3629465,0.33279404,0.07661438,0.34835625,105,1
1,-0.2741361,4.6710877,8.608353,0.47764322,0.28969812,0.18076134,110,1
1,-0.44891283,4.674679,8.808268,0.06464341,0.07781172,0.0,32,1
1,-0.93014735,5.1116204,8.416816,0.23942018,0.14724302,0.23582935,102,1
1,-1.365892,5.3007627,8.568848,0.4357447,0.18914223,0.1520319,97,1
1,-0.6715736,5.185841,8.443152,0.10534489,0.045490265,0.010773659,99,1
1,-1.0342951,5.3678,8.147469,0.4740519,0.02992773,0.17597389,116,1
0,-0.29209262,5.068525,8.65025,0.23702598,0.14484882,0.11492157,32,1
1,-0.1592144,5.459977,8.412027,0.17717092,0.079009056,0.32082272,105,1
1,-1.1252748,5.459977,8.112753,0.48841715,0.06584072,0.17836761,116,1
1,-0.17477672,4.9883194,8.414422,0.5494693,0.1640029,0.31124592,32,1
4,-0.6548142,5.1355624,8.498219,0.11492169,0.045490265,0.25737667,105,1
1,-0.45729253,5.1367598,8.401254,0.19752166,0.0011973381,0.096964836,115,1
0,-0.8834604,5.097255,8.62152,0.0047883987,0.10773897,0.30047226,97,1
0,-0.130484,5.5138464,8.1642275,0.59855044,0.3351879,0.30047226,114,1
1,-0.23822308,5.449203,8.228871,0.17238253,0.057460785,0.13646984,100,1
1,0.45250413,4.841076,8.761581,0.22266077,0.1304841,0.11492157,114,1
1,0.25258827,4.770447,8.761581,0.19991586,0.07062912,0.0,97,1
1,0.22146365,4.892551,8.755595,0.031124622,0.12210417,0.0059862137,115,1
1,0.18674773,4.900931,8.750807,0.020350724,0.0035915375,0.13646889,105,1
0,0.16759412,4.96318,8.702923,0.05027824,0.016759396,0.14484882,32,1
5,-0.93373865,5.3438582,8.548497,0.26216507,0.0155620575,0.31124592,104,1
1,-0.48841715,5.567716,8.137892,0.4453215,0.22385788,0.41060543,97,1
1,0.5446809,5.6946087,8.154651,1.033098,0.12689257,0.016758919,114,1
1,-0.16759412,5.448006,8.418014,0.7350199,0.30047226,0.3292036,100,1
0,-0.092176765,5.3043537,8.483853,0.19033903,0.02992773,0.020350456,32,1
1,1.1504139,5.613206,8.0684595,0.20590132,0.1735797,0.21667576,116,1
0,0.61530983,5.626374,8.23366,0.53510404,0.013167858,0.16520023,111,1
0,-0.017956512,5.2265425,8.578424,0.22864626,0.028730392,0.028730392,32,1
1,0.39863458,4.817134,8.737639,0.07182604,0.1424551,0.0095767975,112,1
1,-0.1340753,5.0840874,8.599973,0.5327099,0.26695347,0.1376667,117,1
1,0.20709845,4.9943047,8.605958,0.09816226,0.25019407,0.1520319,116,1
1,0.19153613,4.7141833,8.998607,0.045489833,0.020350456,0.14484882,32,1
1,-0.9528923,5.4767365,7.9702973,1.2306197,0.5602431,0.79966307,116,1
1,-0.2765303,4.894945,8.744822,0.67636204,0.5817914,0.7745242,104,1
1,-0.59017074,4.699818,8.708909,0.3687071,0.07781172,0.17357922,105,1
1,-0.6775591,4.7081976,8.747216,0.08738834,0.008379459,0.03830719,115,1
1,-0.23942018,3.9851487,8.916007,0.14724341,0.03232169,0.25019455,104,0
1,-0.41180268,4.1012673,9.100361,0.1723825,0.11611867,0.18435383,105,0
1,-0.32800564,4.1503487,9.046491,0.08379704,0.049081326,0.0538702,115,0
1,-0.2645593,4.1036615,9.123106,0.10414779,0.044292927,0.14484978,32,0
1,-0.23104046,3.8893807,9.203311,0.03830722,0.0011970997,0.047883987,109,0
1,-0.11611878,3.891775,8.908825,0.11492168,0.0023941994,0.29448605,111,0
1,-0.092176765,4.092888,9.156625,0.023942016,0.20111299,0.24779987,100,0
1,0.4357447,4.5322237,8.863335,0.095768064,0.1304841,0.0023946762,101,0
1,0.4357447,4.5322237,8.863335,0.095768064,0.1304841,0.0023946762,108,0
1,0.4225766,4.367024,8.819042,0.044292748,0.092176914,0.107738495,32,0
1,-0.19033903,4.0306387,9.057265,0.045489833,0.08260012,0.0885849,105,0
1,-0.14963761,4.0665517,9.018958,0.04070142,0.03591299,0.03830719,110,0
0,-0.320823,4.1479545,9.009381,0.13407528,0.07302332,0.0023937225,116,0
2,-0.39863458,4.2425256,9.309854,0.07781157,0.09457111,0.30047226,105,0
1,-0.142455,4.083311,8.995016,0.04908113,0.03591299,0.059854507,111,0
1,-0.142455,4.083311,8.995016,0.04908113,0.03591299,0.059854507,32,0
1,-0.30166942,4.1000705,9.113529,0.0047883987,0.019153595,0.0059862137,117,0
1,0.06823475,4.250905,8.72088,0.36990416,0.15083456,0.39264965,115,0
1,0.51714754,4.6255975,8.798691,0.29448676,0.18555021,0.20350742,101,0
1,0.20470424,4.1623197,9.01776,0.09097966,0.21308374,0.028730392,32,0
0,-0.1448492,4.096479,8.893262,0.06584054,0.016759396,0.30047226,105,0
1,-0.15682021,4.0916905,9.105149,0.011971012,0.0047883987,0.21188736,110,0
1,-0.11971009,4.0414124,9.066842,0.08259995,0.07661438,0.028730392,32,0
1,-0.21667525,4.1096473,9.123106,0.10055646,0.11731601,0.040700912,97,0
1,-0.29688102,4.0294414,9.087193,0.08020577,0.08020592,0.035913467,110,0
1,-0.44651863,4.024653,9.068039,0.15203181,0.013168335,0.08020592,121,0
1,-0.2861071,4.0940847,8.954314,0.16041154,0.06943178,0.11372471,32,0
1,-0.3878607,4.0785227,9.168595,0.049081147,0.07422018,0.03351879,110,0
1,-0.37110126,4.003105,9.111135,0.016759425,0.07541752,0.057460785,111,0
1,-0.36750996,3.9480386,9.150639,0.003591299,0.028730392,0.028730392,110,0
2,-0.58657944,3.9719806,9.077616,0.011970997,0.049081087,0.041898727,45,0
1,-0.7685388,3.954024,9.095572,0.027533352,0.0047883987,0.019153595,116,0
1,-0.81642276,4.012682,9.072827,0.047883987,0.058657885,0.022745132,114,0
1,-0.6703765,3.9624038,9.010578,0.023941994,0.008379698,0.06943226,105,0
1,-0.61291564,4.023456,9.0476885,0.03351885,0.0095767975,0.0095767975,118,0
1,-0.6979098,4.045004,9.232041,0.08499414,0.021547794,0.18435287,105,0
1,-0.4177882,4.1180267,8.929175,0.28012156,0.07302284,0.30286598,97,0
1,-0.4177882,4.1180267,8.929175,0.28012156,0.07302284,0.30286598,108,0
1,-0.34596214,4.07134,9.25359,0.062249243,0.047883987,0.27772713,32,0
1,-0.14604631,4.120421,9.028535,0.2908955,0.047883987,0.12210369,115,0
1,-0.019153614,4.1706996,8.874108,0.1268927,0.050278664,0.15442657,111,0
1,-0.4321534,4.188656,8.983045,0.13766658,0.011970997,0.027533531,102,0
1,-0.5793968,4.2066126,9.010578,0.14724338,0.017956734,0.027533531,116,0
1,-0.12569559,4.6279917,8.553286,0.3974375,0.34596205,0.573411,119,0
1,-0.4189853,4.4795513,8.974665,0.29328972,0.14844036,0.4213791,97,0
1,-0.4189853,4.4795513,8.974665,0.29328972,0.14844036,0.4213791,114,0
2,-0.6679823,4.417302,8.9363575,0.24899697,0.062249184,0.03830719,101,0
1,-0.23223756,4.321534,8.852561,0.22026657,0.07182598,0.11492157,32,0
1,-0.6703765,4.152743,9.020155,0.03591305,0.0011973381,0.1711855,100,0
1,-0.736217,4.2293572,8.965088,0.06584054,0.07661438,0.055067062,101,0
1,-0.47884035,4.2904096,8.881291,0.16759413,0.06584072,0.1280899,118,0
1,0.05865794,4.605247,8.698134,0.58298814,0.19393063,0.43335056,101,0
1,-0.2765303,4.225766,9.251195,0.21906945,0.07900858,0.254982,108,0
1,-0.25617957,4.249708,9.153033,0.020350724,0.023941994,0.0981617,111,0
1,-0.16160862,4.2796354,9.024943,0.09457095,0.029927254,0.1280899,112,0
5,-0.18555063,4.285621,9.003395,0.0047883987,0.010773659,0.04548931,109,0
2,-0.1388637,4.23654,9.081207,0.046686932,0.049081326,0.077812195,101,0
4,-0.107739076,4.5202527,8.89446,0.031124622,0.28371286,0.18674755,110,0
3,-0.17477672,4.4819455,8.805874,0.06703764,0.03830719,0.08858585,116,0
1,-0.15203181,4.4460325,8.804677,0.21787235,0.014365196,0.19871807,32,0
1,-0.24061728,4.1252093,8.955511,0.029927522,0.043096066,0.057460785,112,0
1,-0.38307226,4.3239284,8.9363575,0.20470423,0.11252737,0.02035141,114,0
1,-0.35553896,4.248511,8.798691,0.094570965,0.06823492,0.2250557,111,0
1,-0.35553896,4.2760444,9.107543,0.051475346,0.008379459,0.14484882,106,0
1,-0.12808979,4.5561657,8.74123,0.22744918,0.28012133,0.36631298,101,0
2,-0.30286652,4.5561657,8.871715,0.17477673,0.0,0.13048458,99,0
